Date,Open,High,Low,Close,Adj Close,Volume
3/3/2017,180.529999,181.320007,179.759995,180.050003,165.21283,1822000
3/6/2017,179.720001,180.990005,179.570007,180.470001,165.598221,3204400
3/7/2017,180.710007,181.289993,180.199997,180.380005,165.515625,2980500
3/8/2017,180.75,180.949997,179.300003,179.449997,164.662277,3557400
3/9/2017,179.149994,179.25,175.880005,177.179993,162.579315,5444100
3/10/2017,178.210007,179.490005,177.419998,177.830002,163.175766,3100300
3/13/2017,177.850006,178.059998,176.419998,176.460007,161.918655,3482200
3/14/2017,176.179993,176.820007,175.210007,175.720001,161.239639,3147500
3/15/2017,175.710007,176.279999,174.75,175.809998,161.322235,3815500
3/16/2017,178.460007,179,176.820007,177.240005,162.634369,4311800
3/17/2017,176.289993,176.789993,175.649994,175.649994,161.175415,5921000
3/20/2017,175.649994,176.179993,175.139999,175.699997,161.221298,2476100
3/21/2017,176.009995,176.229996,173.839996,173.880005,159.551285,3927700
3/22/2017,174.039993,175.059998,172.800003,174.779999,160.377121,3450500
3/23/2017,174.429993,175.669998,173.559998,174.820007,160.413834,3740000
3/24/2017,175.119995,175.5,173.389999,173.830002,159.505386,3221700
3/27/2017,172.690002,174.160004,172.089996,173.770004,159.450333,3259000
3/28/2017,173.940002,175,173,174.509995,160.129349,3523900
3/29/2017,174.300003,174.490005,173.460007,173.940002,159.606354,3085600
3/30/2017,173.860001,174.589996,173.690002,173.860001,159.532928,3168300
3/31/2017,173.979996,174.949997,173.690002,174.139999,159.789825,2913700
4/3/2017,173.820007,174.869995,173.380005,174.5,160.120178,4286500
4/4/2017,173.520004,174.960007,173.259995,174.520004,160.138535,3108900
4/5/2017,174.699997,176.330002,172.809998,172.880005,158.633682,6238900
4/6/2017,173.470001,173.470001,172.25,172.449997,158.239105,3435400
4/7/2017,172.080002,172.929993,171.279999,172.139999,157.954666,3588300
4/10/2017,172.529999,172.559998,171,171.199997,157.092117,3789900
4/11/2017,170.649994,171.229996,168.979996,170.580002,156.523209,4891900
4/12/2017,171.039993,171.199997,170.020004,170.660004,156.596603,3276900
4/13/2017,169.919998,171.360001,169.529999,169.529999,155.559738,3205500
4/17/2017,169.75,171.300003,169.619995,171.100006,157.000366,3720200
4/18/2017,170.789993,171.690002,169.830002,170.050003,156.036896,6345500
4/19/2017,161.759995,162.639999,159.600006,161.690002,148.365799,19284300
4/20/2017,161.320007,162.399994,160.5,162.300003,148.925537,6486800
4/21/2017,162.050003,162.110001,160.380005,160.380005,147.163742,5607800
4/24/2017,161.289993,161.570007,160.419998,160.75,147.50325,5320600
4/25/2017,161.779999,162.039993,160.380005,160.389999,147.172943,4860400
4/26/2017,160.529999,161.100006,159.889999,160.059998,146.870117,4327800
4/27/2017,160.289993,160.479996,159.630005,160.320007,147.108704,4122600
4/28/2017,160.5,160.589996,159.699997,160.289993,147.081146,4154100
